Payment_ID,Order_ID,Payment_Method,Amount,Payment_Date,Payment_Status
7505,7505,COD,1697.51,2024-07-03,Refunded
7506,7506,Net Banking,7895.51,2024-09-09,Refunded
7507,7507,UPI,13280.87,2024-05-22,Refunded
7508,7508,UPI,3639.74,2024-06-04,Refunded
7509,7509,Net Banking,5842.55,2024-08-26,Refunded
7510,7510,Debit Card,8375.12,2023-12-22,Paid
7511,7511,UPI,11774.42,2023-11-19,Paid
7512,7512,UPI,5627.88,2025-04-28,Refunded
7513,7513,UPI,12327.27,2025-03-06,Paid
7514,7514,COD,12558.91,2024-02-21,Refunded
7515,7515,COD,6696.59,2024-07-03,Refunded
7516,7516,COD,12764.92,2024-01-16,Refunded
7517,7517,Net Banking,13325.94,2024-09-12,Paid
7518,7518,UPI,14983.35,2025-04-17,Refunded
7519,7519,Debit Card,11230.86,2024-09-28,Refunded
7520,7520,Debit Card,13507.39,2024-09-10,Paid
7521,7521,COD,861.13,2023-08-02,Refunded
7522,7522,Debit Card,11763.98,2023-08-27,Refunded
7523,7523,Debit Card,5971.73,2025-05-15,Refunded
7524,7524,Debit Card,7878.85,2024-01-28,Refunded
7525,7525,UPI,8442.56,2023-11-12,Refunded
7526,7526,Debit Card,13538.48,2023-11-17,Refunded
7527,7527,Debit Card,1236.69,2024-01-29,Refunded
7528,7528,COD,7812.08,2024-04-09,Paid
7529,7529,UPI,10642.3,2024-04-06,Refunded
7530,7530,COD,13151.22,2025-01-08,Paid
7531,7531,Net Banking,10634.4,2023-09-12,Paid
7532,7532,COD,2566.21,2024-08-10,Refunded
7533,7533,Debit Card,4044.96,2024-05-21,Refunded
7534,7534,Net Banking,2393.46,2025-03-24,Paid
7535,7535,COD,11122.98,2024-11-08,Refunded
7536,7536,Debit Card,2441.78,2024-05-02,Refunded
7537,7537,Debit Card,11984.83,2024-10-07,Paid
7538,7538,Debit Card,7520.25,2024-10-02,Paid
7539,7539,Net Banking,12712.82,2024-01-08,Refunded
7540,7540,Debit Card,12393.96,2023-08-24,Paid
7541,7541,Net Banking,12494.69,2024-08-05,Paid
7542,7542,UPI,10604.05,2024-12-01,Paid
7543,7543,COD,1439.69,2023-12-03,Paid
7544,7544,Debit Card,6254.32,2024-02-25,Refunded
7545,7545,Net Banking,593.49,2024-08-30,Refunded
7546,7546,Debit Card,6186.35,2024-08-04,Paid
7547,7547,Debit Card,14459.85,2024-04-14,Refunded
7548,7548,Debit Card,14850.7,2023-12-30,Refunded
7549,7549,Debit Card,4907.73,2024-12-31,Refunded
7550,7550,COD,10693.42,2025-05-18,Refunded
7551,7551,Debit Card,9222.7,2023-11-11,Refunded
7552,7552,UPI,10587.69,2024-01-03,Paid
7553,7553,Net Banking,990.92,2025-03-18,Refunded
7554,7554,Debit Card,13225.35,2024-09-15,Paid
7555,7555,COD,2377.32,2024-08-23,Paid
7556,7556,UPI,6178.82,2023-10-09,Paid
7557,7557,COD,8099.6,2023-09-11,Paid
7558,7558,Debit Card,11225.68,2023-07-30,Refunded
7559,7559,Net Banking,14301.46,2023-11-16,Paid
7560,7560,UPI,9139.46,2023-09-11,Refunded
7561,7561,COD,7442.39,2025-05-24,Paid
7562,7562,Debit Card,10206.5,2024-02-23,Refunded
7563,7563,Net Banking,6519.54,2024-01-17,Paid
7564,7564,UPI,12381.43,2024-04-28,Refunded
7565,7565,Net Banking,338.33,2025-05-24,Paid
7566,7566,Net Banking,9319.91,2025-01-30,Refunded
7567,7567,UPI,7989.0,2025-03-05,Refunded
7568,7568,COD,5596.28,2024-06-24,Refunded
7569,7569,COD,11429.64,2025-03-17,Refunded
7570,7570,COD,10362.45,2024-03-11,Refunded
7571,7571,UPI,1521.08,2024-05-17,Paid
7572,7572,COD,11622.82,2024-07-17,Paid
7573,7573,Net Banking,11347.34,2024-07-09,Paid
7574,7574,COD,14636.42,2024-08-22,Refunded
7575,7575,Net Banking,962.92,2024-08-09,Paid
7576,7576,Debit Card,10659.95,2024-01-03,Refunded
7577,7577,Net Banking,8771.22,2024-09-29,Refunded
7578,7578,UPI,13711.91,2024-04-07,Paid
7579,7579,UPI,1454.06,2023-08-26,Paid
7580,7580,COD,5389.25,2025-06-02,Paid
7581,7581,Net Banking,2631.61,2024-04-27,Paid
7582,7582,Debit Card,11490.71,2023-12-19,Paid
7583,7583,Net Banking,9915.51,2024-01-11,Paid
7584,7584,UPI,4214.46,2023-10-10,Refunded
7585,7585,Net Banking,5625.54,2024-11-11,Refunded
7586,7586,Debit Card,6210.34,2024-05-07,Paid
7587,7587,Debit Card,10488.06,2023-09-23,Refunded
7588,7588,Debit Card,13539.36,2025-03-24,Refunded
7589,7589,UPI,2908.39,2024-08-18,Refunded
7590,7590,COD,4456.36,2024-10-25,Paid
7591,7591,Net Banking,13566.88,2025-06-16,Paid
7592,7592,Net Banking,808.03,2023-12-30,Refunded
7593,7593,UPI,3450.69,2024-06-08,Refunded
7594,7594,Net Banking,7033.89,2025-02-08,Paid
7595,7595,COD,703.56,2024-03-01,Paid
7596,7596,Net Banking,162.25,2024-09-02,Paid
7597,7597,Debit Card,1701.91,2025-05-19,Refunded
7598,7598,COD,9375.8,2024-09-09,Paid
7599,7599,COD,4507.57,2023-11-01,Paid
7600,7600,Debit Card,2950.52,2024-10-21,Refunded
7601,7601,Debit Card,13689.95,2023-11-21,Paid
7602,7602,Debit Card,14167.01,2025-04-24,Refunded
7603,7603,Net Banking,12268.44,2023-09-20,Refunded
7604,7604,Net Banking,12944.7,2023-06-25,Paid
7605,7605,Net Banking,12168.43,2025-02-20,Paid
7606,7606,UPI,9351.33,2024-02-14,Paid
7607,7607,Debit Card,13533.35,2024-03-04,Refunded
7608,7608,Net Banking,13397.04,2025-01-20,Paid
7609,7609,Net Banking,1908.49,2025-02-20,Paid
7610,7610,Net Banking,11673.87,2025-01-01,Paid
7611,7611,COD,3118.77,2025-04-01,Refunded
7612,7612,UPI,1300.88,2024-11-26,Paid
7613,7613,COD,328.6,2024-09-22,Refunded
7614,7614,UPI,5680.73,2023-06-20,Paid
7615,7615,Net Banking,6911.18,2023-08-13,Refunded
7616,7616,COD,7602.09,2023-07-22,Refunded
7617,7617,Debit Card,7288.43,2025-02-21,Refunded
7618,7618,Net Banking,13810.86,2023-07-21,Refunded
7619,7619,COD,14962.09,2023-06-22,Refunded
7620,7620,UPI,1193.23,2025-05-19,Refunded
7621,7621,Net Banking,3185.32,2023-12-31,Refunded
7622,7622,Net Banking,8182.0,2024-01-03,Refunded
7623,7623,Net Banking,260.81,2023-08-01,Paid
7624,7624,COD,950.5,2025-02-21,Paid
7625,7625,Net Banking,4174.09,2024-06-30,Paid
7626,7626,COD,12001.46,2023-09-28,Paid
7627,7627,COD,6418.65,2024-02-11,Paid
7628,7628,COD,9218.76,2024-09-29,Paid
7629,7629,Net Banking,1656.72,2023-08-28,Refunded
7630,7630,UPI,12881.22,2024-01-19,Paid
7631,7631,COD,10162.85,2024-05-04,Paid
7632,7632,UPI,7689.59,2023-11-24,Refunded
7633,7633,UPI,4470.17,2023-07-31,Refunded
7634,7634,Debit Card,2437.31,2025-03-29,Paid
7635,7635,Net Banking,13133.79,2025-03-12,Paid
7636,7636,COD,2162.12,2024-12-10,Paid
7637,7637,UPI,5193.09,2024-06-17,Refunded
7638,7638,Debit Card,12739.82,2024-05-09,Paid
7639,7639,COD,14162.5,2024-05-16,Refunded
7640,7640,COD,1402.23,2024-12-27,Paid
7641,7641,UPI,12660.74,2024-08-08,Refunded
7642,7642,Debit Card,1549.86,2024-02-17,Refunded
7643,7643,Net Banking,12119.12,2023-11-10,Refunded
7644,7644,Debit Card,5373.3,2023-12-24,Refunded
7645,7645,UPI,9472.19,2025-06-13,Refunded
7646,7646,Net Banking,11897.78,2023-07-02,Refunded
7647,7647,Debit Card,960.54,2025-04-19,Refunded
7648,7648,COD,12838.3,2023-12-17,Refunded
7649,7649,Debit Card,14261.69,2025-01-30,Refunded
7650,7650,Debit Card,5895.12,2024-12-29,Refunded
7651,7651,Debit Card,11997.87,2024-04-06,Refunded
7652,7652,COD,8785.44,2023-07-05,Paid
7653,7653,Debit Card,6426.34,2024-07-25,Refunded
7654,7654,Net Banking,7824.09,2024-05-11,Paid
7655,7655,Net Banking,8469.76,2024-04-30,Refunded
7656,7656,UPI,9661.08,2024-04-27,Paid
7657,7657,Debit Card,3350.66,2023-10-26,Paid
7658,7658,Net Banking,12839.21,2024-05-29,Paid
7659,7659,Debit Card,11248.15,2024-05-16,Paid
7660,7660,Debit Card,10721.24,2023-10-23,Refunded
7661,7661,Debit Card,2739.69,2023-11-25,Paid
7662,7662,COD,378.3,2024-11-01,Paid
7663,7663,UPI,8988.3,2025-02-19,Refunded
7664,7664,Net Banking,10925.76,2025-04-14,Refunded
7665,7665,Debit Card,11780.9,2025-06-03,Paid
7666,7666,Debit Card,1722.45,2025-05-24,Paid
7667,7667,COD,1325.18,2024-05-16,Paid
7668,7668,UPI,9456.88,2024-09-21,Refunded
7669,7669,UPI,11290.72,2023-12-06,Paid
7670,7670,COD,11841.99,2024-08-10,Refunded
7671,7671,COD,697.32,2023-10-14,Paid
7672,7672,Debit Card,2908.85,2024-03-30,Refunded
7673,7673,UPI,3706.0,2023-11-20,Refunded
7674,7674,UPI,4982.36,2023-08-01,Paid
7675,7675,Debit Card,12059.74,2025-04-20,Paid
7676,7676,Net Banking,3156.27,2024-09-29,Paid
7677,7677,UPI,6623.79,2023-07-16,Paid
7678,7678,Net Banking,7141.25,2024-07-24,Refunded
7679,7679,Net Banking,14187.82,2025-06-06,Refunded
7680,7680,Net Banking,5045.47,2023-08-02,Refunded
7681,7681,Debit Card,14915.81,2023-11-21,Paid
7682,7682,Debit Card,9744.33,2024-01-28,Refunded
7683,7683,Debit Card,1627.55,2025-04-16,Paid
7684,7684,Debit Card,1018.04,2024-02-20,Paid
7685,7685,Debit Card,8173.68,2023-12-24,Refunded
7686,7686,UPI,2531.91,2024-11-13,Paid
7687,7687,UPI,14119.49,2023-12-23,Refunded
7688,7688,Net Banking,12857.21,2024-12-20,Paid
7689,7689,UPI,6356.1,2023-07-21,Paid
7690,7690,UPI,11014.17,2024-03-15,Paid
7691,7691,Net Banking,13946.14,2025-03-11,Refunded
7692,7692,Net Banking,820.66,2025-04-06,Refunded
7693,7693,Debit Card,4399.53,2025-01-06,Refunded
7694,7694,Debit Card,1563.82,2023-10-01,Paid
7695,7695,Net Banking,6863.04,2024-04-17,Refunded
7696,7696,Net Banking,1622.03,2024-10-04,Paid
7697,7697,UPI,13349.3,2024-11-04,Paid
7698,7698,UPI,13551.68,2025-03-28,Paid
7699,7699,Debit Card,249.98,2025-06-10,Refunded
7700,7700,Net Banking,606.43,2025-01-13,Refunded
7701,7701,COD,13577.27,2025-05-25,Paid
7702,7702,COD,13038.59,2023-07-13,Refunded
7703,7703,UPI,7415.53,2025-03-14,Refunded
7704,7704,Net Banking,7129.9,2025-03-21,Refunded
7705,7705,UPI,10387.34,2024-11-07,Refunded
7706,7706,COD,3660.86,2024-11-01,Paid
7707,7707,Debit Card,5087.85,2024-12-02,Paid
7708,7708,Debit Card,5173.27,2024-10-17,Paid
7709,7709,Debit Card,9453.68,2024-01-03,Paid
7710,7710,Net Banking,14951.03,2024-03-28,Paid
7711,7711,COD,13572.59,2025-06-08,Paid
7712,7712,Debit Card,6685.18,2024-08-05,Paid
7713,7713,Debit Card,4243.1,2023-07-03,Paid
7714,7714,Debit Card,9927.86,2025-05-24,Paid
7715,7715,Debit Card,8822.68,2025-03-12,Refunded
7716,7716,Net Banking,4768.57,2024-12-19,Paid
7717,7717,UPI,11591.93,2024-12-12,Refunded
7718,7718,UPI,13604.78,2025-02-06,Refunded
7719,7719,Debit Card,14081.04,2025-04-29,Paid
7720,7720,COD,4307.34,2023-08-21,Refunded
7721,7721,Net Banking,996.82,2023-08-12,Refunded
7722,7722,Debit Card,14234.6,2024-12-10,Refunded
7723,7723,UPI,613.44,2024-07-20,Refunded
7724,7724,Debit Card,9078.9,2023-07-07,Paid
7725,7725,Debit Card,13928.94,2024-05-22,Paid
7726,7726,COD,4784.72,2025-06-15,Paid
7727,7727,COD,2037.14,2024-12-18,Refunded
7728,7728,Debit Card,8390.94,2023-09-09,Refunded
7729,7729,Net Banking,8946.49,2024-09-02,Refunded
7730,7730,Net Banking,14669.2,2023-12-04,Paid
7731,7731,Net Banking,10108.67,2025-03-25,Paid
7732,7732,Debit Card,4187.1,2025-04-23,Refunded
7733,7733,Debit Card,7188.22,2024-12-13,Paid
7734,7734,COD,7560.14,2024-12-13,Refunded
7735,7735,Debit Card,14411.44,2023-10-20,Refunded
7736,7736,Debit Card,5534.1,2024-06-15,Paid
7737,7737,Debit Card,11402.74,2023-12-07,Paid
7738,7738,UPI,260.57,2024-03-22,Refunded
7739,7739,Debit Card,9727.62,2024-11-24,Paid
7740,7740,COD,7072.05,2024-03-13,Refunded
7741,7741,COD,3901.75,2024-05-06,Paid
7742,7742,UPI,9113.86,2023-11-20,Refunded
7743,7743,UPI,3527.42,2024-11-18,Refunded
7744,7744,Debit Card,5404.51,2024-06-09,Paid
7745,7745,Net Banking,11760.69,2024-02-09,Refunded
7746,7746,Debit Card,510.46,2024-09-12,Paid
7747,7747,UPI,10213.35,2024-11-21,Paid
7748,7748,Debit Card,4460.14,2025-02-16,Refunded
7749,7749,UPI,6379.68,2024-03-24,Refunded
7750,7750,COD,13000.91,2024-07-06,Paid
7751,7751,UPI,3749.56,2025-04-25,Paid
7752,7752,Debit Card,5409.17,2023-10-24,Paid
7753,7753,COD,8567.92,2024-11-20,Refunded
7754,7754,COD,10791.37,2024-08-12,Refunded
7755,7755,Net Banking,13156.6,2025-03-26,Refunded
7756,7756,COD,11801.39,2024-09-15,Refunded
7757,7757,UPI,3452.88,2023-10-24,Refunded
7758,7758,UPI,1846.25,2024-04-03,Refunded
7759,7759,Debit Card,4505.59,2024-03-17,Paid
7760,7760,Debit Card,2405.7,2025-06-04,Refunded
7761,7761,Net Banking,539.99,2024-11-20,Refunded
7762,7762,UPI,3214.95,2023-10-25,Paid
7763,7763,Net Banking,3433.82,2024-08-31,Refunded
7764,7764,Debit Card,9030.03,2025-01-21,Refunded
7765,7765,Net Banking,12138.55,2024-03-31,Paid
7766,7766,Debit Card,14982.95,2023-12-28,Refunded
7767,7767,COD,3975.68,2025-01-09,Paid
7768,7768,Net Banking,6250.31,2024-09-29,Refunded
7769,7769,UPI,12652.55,2025-04-01,Paid
7770,7770,COD,1770.46,2023-12-15,Paid
7771,7771,Net Banking,11338.58,2024-06-16,Refunded
7772,7772,Net Banking,7970.42,2024-11-18,Refunded
7773,7773,Debit Card,612.8,2025-05-21,Paid
7774,7774,Net Banking,7944.9,2024-12-22,Refunded
7775,7775,Net Banking,12962.54,2024-08-31,Refunded
7776,7776,UPI,4915.32,2025-03-09,Paid
7777,7777,Net Banking,11372.23,2024-03-29,Paid
7778,7778,Debit Card,14254.2,2024-10-05,Paid
7779,7779,Net Banking,13165.02,2025-04-14,Paid
7780,7780,COD,1299.32,2023-09-13,Refunded
7781,7781,Net Banking,256.25,2023-07-17,Paid
7782,7782,Debit Card,11178.7,2024-08-07,Refunded
7783,7783,Net Banking,675.28,2024-07-02,Refunded
7784,7784,Net Banking,3808.25,2024-10-19,Paid
7785,7785,Debit Card,14943.64,2024-06-06,Paid
7786,7786,COD,12721.72,2025-05-24,Paid
7787,7787,UPI,5290.48,2025-05-22,Refunded
7788,7788,UPI,2760.93,2023-10-18,Refunded
7789,7789,Net Banking,7846.32,2024-05-09,Refunded
7790,7790,Net Banking,8673.08,2024-05-17,Refunded
7791,7791,UPI,4591.86,2023-10-01,Paid
7792,7792,COD,862.86,2023-11-21,Refunded
7793,7793,Net Banking,491.29,2024-12-11,Refunded
7794,7794,UPI,1806.57,2025-03-04,Refunded
7795,7795,Debit Card,7942.04,2025-05-06,Paid
7796,7796,UPI,1529.37,2023-09-01,Refunded
7797,7797,UPI,9188.89,2023-08-13,Paid
7798,7798,COD,14076.02,2024-10-25,Refunded
7799,7799,UPI,9664.19,2024-05-09,Paid
7800,7800,UPI,6833.3,2024-12-02,Refunded
7801,7801,Net Banking,4599.44,2023-11-10,Paid
7802,7802,Debit Card,7458.51,2024-04-29,Refunded
7803,7803,UPI,11024.5,2023-07-29,Refunded
7804,7804,Net Banking,7204.87,2024-09-02,Paid
7805,7805,COD,8930.5,2023-07-02,Refunded
7806,7806,Net Banking,5906.09,2025-03-29,Paid
7807,7807,Net Banking,3300.44,2024-07-04,Refunded
7808,7808,COD,11106.12,2023-07-09,Refunded
7809,7809,Net Banking,10858.32,2024-11-09,Refunded
7810,7810,UPI,1198.42,2024-05-17,Paid
7811,7811,UPI,6929.86,2024-07-19,Paid
7812,7812,COD,2859.04,2025-04-17,Paid
7813,7813,COD,13217.46,2023-11-03,Paid
7814,7814,Net Banking,9197.16,2024-12-20,Paid
7815,7815,Debit Card,5780.84,2024-08-22,Paid
7816,7816,Debit Card,8136.14,2024-12-11,Refunded
7817,7817,COD,13673.19,2024-01-06,Paid
7818,7818,Net Banking,9749.06,2024-03-04,Refunded
7819,7819,COD,660.86,2024-04-18,Paid
7820,7820,Debit Card,8662.05,2024-05-23,Refunded
7821,7821,COD,9497.98,2023-11-06,Paid
7822,7822,Debit Card,9537.12,2023-08-12,Refunded
7823,7823,Debit Card,5201.91,2025-05-16,Refunded
7824,7824,Debit Card,6335.77,2023-09-23,Refunded
7825,7825,UPI,1693.41,2024-07-19,Refunded
7826,7826,Net Banking,10659.41,2023-06-21,Refunded
7827,7827,Net Banking,910.48,2023-09-22,Paid
7828,7828,Net Banking,4620.12,2025-02-13,Paid
7829,7829,UPI,14272.32,2023-07-05,Paid
7830,7830,UPI,11785.78,2024-07-30,Refunded
7831,7831,Net Banking,8690.78,2023-11-21,Refunded
7832,7832,UPI,2641.4,2024-01-05,Refunded
7833,7833,Net Banking,6531.1,2023-07-08,Refunded
7834,7834,COD,326.91,2025-06-04,Paid
7835,7835,Debit Card,10262.41,2023-09-18,Refunded
7836,7836,UPI,7516.86,2023-12-09,Refunded
7837,7837,COD,11406.87,2025-02-13,Refunded
7838,7838,UPI,13583.62,2024-08-27,Paid
7839,7839,COD,2210.27,2025-04-06,Refunded
7840,7840,COD,5211.61,2025-01-02,Paid
7841,7841,UPI,306.03,2023-07-13,Refunded
7842,7842,Debit Card,8900.63,2024-04-27,Paid
7843,7843,COD,5966.22,2024-12-23,Refunded
7844,7844,Debit Card,3904.52,2024-01-09,Paid
7845,7845,Net Banking,7158.75,2023-08-21,Paid
7846,7846,Debit Card,4106.1,2023-11-14,Paid
7847,7847,Net Banking,7460.93,2023-10-05,Paid
7848,7848,COD,7027.18,2025-03-04,Paid
7849,7849,COD,11904.29,2024-01-04,Refunded
7850,7850,UPI,996.7,2024-07-10,Paid
7851,7851,COD,6283.48,2023-09-03,Paid
7852,7852,Net Banking,12686.29,2023-06-21,Refunded
7853,7853,UPI,852.19,2024-04-23,Paid
7854,7854,Net Banking,3879.28,2024-09-19,Refunded
7855,7855,COD,5476.29,2025-01-04,Paid
7856,7856,UPI,996.27,2024-04-16,Paid
7857,7857,Debit Card,804.24,2023-12-10,Refunded
7858,7858,UPI,14980.98,2025-04-11,Refunded
7859,7859,UPI,6850.49,2025-04-19,Paid
7860,7860,Debit Card,192.91,2024-07-09,Paid
7861,7861,COD,7850.6,2024-03-28,Refunded
7862,7862,COD,5276.21,2024-04-13,Refunded
7863,7863,Debit Card,3212.43,2024-06-29,Paid
7864,7864,COD,9734.14,2024-11-09,Refunded
7865,7865,Net Banking,1676.8,2025-02-27,Refunded
7866,7866,UPI,10467.73,2024-04-04,Paid
7867,7867,UPI,6321.69,2024-01-01,Refunded
7868,7868,COD,7942.0,2024-01-26,Refunded
7869,7869,COD,7469.87,2025-02-22,Paid
7870,7870,Debit Card,8658.32,2023-12-02,Refunded
7871,7871,Debit Card,9549.81,2024-02-03,Refunded
7872,7872,COD,9898.78,2025-04-28,Paid
7873,7873,COD,3779.5,2024-10-13,Refunded
7874,7874,COD,2598.84,2024-05-11,Paid
7875,7875,Debit Card,6143.82,2023-11-15,Paid
7876,7876,Net Banking,5563.47,2024-03-20,Refunded
7877,7877,Net Banking,2940.52,2023-12-03,Paid
7878,7878,UPI,11201.58,2024-09-24,Refunded
7879,7879,Net Banking,12139.97,2024-01-02,Refunded
7880,7880,COD,660.5,2023-07-29,Refunded
7881,7881,UPI,13745.33,2023-07-17,Paid
7882,7882,Net Banking,9448.27,2024-12-31,Refunded
7883,7883,Net Banking,10352.55,2023-09-13,Paid
7884,7884,Debit Card,1515.05,2024-10-29,Refunded
7885,7885,COD,3188.57,2025-03-29,Refunded
7886,7886,COD,917.33,2025-01-04,Paid
7887,7887,COD,3146.84,2023-07-13,Refunded
7888,7888,Net Banking,14343.15,2025-02-22,Refunded
7889,7889,UPI,11305.97,2023-10-26,Refunded
7890,7890,UPI,2077.58,2023-12-16,Paid
7891,7891,COD,9919.62,2024-06-27,Refunded
7892,7892,COD,2895.94,2024-10-14,Refunded
7893,7893,UPI,14013.79,2024-05-23,Refunded
7894,7894,UPI,11566.69,2025-04-11,Paid
7895,7895,Net Banking,9097.42,2024-11-23,Paid
7896,7896,Net Banking,7394.8,2023-06-22,Refunded
7897,7897,Debit Card,14597.42,2024-09-14,Paid
7898,7898,COD,9312.64,2023-11-12,Paid
7899,7899,COD,3432.11,2024-02-13,Paid
7900,7900,COD,9017.93,2024-09-30,Paid
7901,7901,Debit Card,11415.67,2023-10-26,Paid
7902,7902,UPI,8401.14,2025-03-27,Refunded
7903,7903,UPI,6756.05,2024-10-02,Refunded
7904,7904,UPI,9320.8,2024-02-16,Paid
7905,7905,COD,8519.87,2024-03-23,Paid
7906,7906,Net Banking,10531.69,2024-10-22,Paid
7907,7907,Net Banking,11591.92,2024-01-16,Refunded
7908,7908,Net Banking,4862.55,2023-09-14,Refunded
7909,7909,Debit Card,7186.91,2023-09-09,Refunded
7910,7910,COD,6994.05,2025-06-10,Refunded
7911,7911,Debit Card,10806.5,2024-05-09,Paid
7912,7912,UPI,9523.73,2025-02-19,Refunded
7913,7913,COD,14163.79,2024-05-11,Refunded
7914,7914,COD,4900.31,2024-10-22,Refunded
7915,7915,Debit Card,3599.32,2024-11-01,Paid
7916,7916,Debit Card,6881.82,2024-01-05,Refunded
7917,7917,Net Banking,11890.59,2024-05-29,Paid
7918,7918,COD,1875.98,2024-12-27,Paid
7919,7919,UPI,6356.78,2024-05-05,Refunded
7920,7920,UPI,2218.53,2025-06-11,Refunded
7921,7921,Debit Card,8340.56,2023-10-27,Refunded
7922,7922,COD,346.29,2023-07-25,Refunded
7923,7923,COD,12809.57,2025-03-16,Paid
7924,7924,Debit Card,5629.05,2024-05-01,Refunded
7925,7925,Net Banking,10120.43,2025-01-19,Refunded
7926,7926,COD,4913.0,2024-05-23,Paid
7927,7927,UPI,532.36,2024-01-17,Refunded
7928,7928,Debit Card,7725.67,2024-11-02,Paid
7929,7929,Debit Card,14915.47,2024-03-30,Refunded
7930,7930,COD,6286.26,2025-05-05,Paid
7931,7931,UPI,2036.46,2024-12-13,Refunded
7932,7932,UPI,9770.18,2024-12-03,Refunded
7933,7933,COD,13071.5,2024-05-04,Refunded
7934,7934,Net Banking,13198.5,2023-09-27,Refunded
7935,7935,COD,10438.76,2023-07-22,Refunded
7936,7936,Debit Card,12741.77,2024-02-20,Paid
7937,7937,UPI,8394.58,2023-10-20,Refunded
7938,7938,Debit Card,4611.61,2023-10-04,Paid
7939,7939,Net Banking,14511.54,2024-01-22,Refunded
7940,7940,Net Banking,6739.47,2023-11-08,Refunded
7941,7941,Net Banking,4873.66,2024-07-02,Paid
7942,7942,UPI,875.48,2023-07-19,Refunded
7943,7943,Debit Card,8728.56,2023-07-23,Paid
7944,7944,COD,5827.07,2023-09-12,Paid
7945,7945,UPI,1033.5,2025-06-02,Paid
7946,7946,Debit Card,14993.64,2023-10-15,Paid
7947,7947,Debit Card,5565.48,2024-06-23,Refunded
7948,7948,Net Banking,12073.3,2024-12-01,Refunded
7949,7949,UPI,1187.84,2023-10-29,Paid
7950,7950,UPI,5084.02,2025-06-04,Paid
7951,7951,UPI,1900.47,2024-05-02,Paid
7952,7952,COD,5012.74,2024-02-06,Refunded
7953,7953,COD,1986.84,2023-08-07,Paid
7954,7954,COD,301.23,2023-08-06,Refunded
7955,7955,Net Banking,14265.61,2023-12-26,Refunded
7956,7956,Net Banking,8161.56,2024-08-23,Refunded
7957,7957,COD,5797.06,2023-12-20,Paid
7958,7958,COD,1826.77,2024-04-05,Refunded
7959,7959,Net Banking,4694.1,2024-06-10,Paid
7960,7960,UPI,8540.28,2024-05-22,Refunded
7961,7961,UPI,11960.32,2025-04-28,Paid
7962,7962,COD,4698.89,2024-10-31,Refunded
7963,7963,UPI,12438.95,2024-04-22,Paid
7964,7964,COD,7261.49,2025-04-09,Refunded
7965,7965,Debit Card,8369.78,2025-01-17,Paid
7966,7966,Debit Card,14615.52,2024-06-24,Refunded
7967,7967,UPI,9966.01,2025-04-30,Refunded
7968,7968,UPI,375.13,2024-06-10,Refunded
7969,7969,Net Banking,12335.57,2023-11-12,Paid
7970,7970,UPI,8941.42,2024-05-17,Paid
7971,7971,Debit Card,6419.25,2024-02-17,Refunded
7972,7972,Net Banking,13637.99,2025-02-11,Refunded
7973,7973,UPI,2616.61,2025-01-03,Paid
7974,7974,UPI,13098.49,2023-12-14,Refunded
7975,7975,UPI,6888.08,2024-05-29,Paid
7976,7976,UPI,6534.56,2025-01-24,Paid
7977,7977,UPI,11759.15,2024-10-28,Refunded
7978,7978,COD,11395.96,2023-11-01,Refunded
7979,7979,Net Banking,481.9,2024-07-04,Paid
7980,7980,COD,10333.34,2023-07-20,Paid
7981,7981,Net Banking,13080.01,2023-09-10,Paid
7982,7982,Debit Card,7524.48,2025-06-02,Paid
7983,7983,UPI,14508.2,2023-11-11,Paid
7984,7984,Net Banking,9301.59,2024-07-22,Refunded
7985,7985,Debit Card,11421.68,2024-11-25,Refunded
7986,7986,Debit Card,13601.67,2024-12-09,Refunded
7987,7987,UPI,144.69,2025-01-24,Paid
7988,7988,Net Banking,11083.86,2025-04-16,Refunded
7989,7989,COD,2713.16,2024-01-09,Paid
7990,7990,UPI,9496.06,2025-01-02,Refunded
7991,7991,Debit Card,698.02,2024-10-27,Paid
7992,7992,Debit Card,7612.02,2024-02-22,Refunded
7993,7993,Debit Card,1146.58,2024-05-17,Paid
7994,7994,COD,12466.5,2024-08-26,Paid
7995,7995,Net Banking,1887.24,2023-09-14,Refunded
7996,7996,Net Banking,14977.1,2024-09-11,Refunded
7997,7997,Debit Card,11573.99,2024-06-11,Paid
7998,7998,Debit Card,2145.99,2023-06-20,Refunded
7999,7999,Debit Card,8929.77,2023-07-15,Refunded
8000,8000,UPI,12682.12,2025-03-13,Refunded
8001,8001,Debit Card,8076.2,2025-03-30,Paid
8002,8002,Net Banking,1642.02,2024-05-04,Paid
8003,8003,Net Banking,14531.09,2025-05-30,Paid
8004,8004,UPI,10559.6,2023-11-02,Paid
8005,8005,COD,2499.66,2024-11-19,Paid
8006,8006,UPI,5752.82,2025-01-24,Paid
8007,8007,UPI,14650.17,2023-11-15,Refunded
8008,8008,COD,8150.09,2024-01-03,Refunded
8009,8009,UPI,5254.31,2023-12-14,Refunded
8010,8010,Net Banking,4407.21,2023-07-27,Paid
8011,8011,COD,992.31,2023-10-29,Refunded
8012,8012,Net Banking,6559.02,2023-08-09,Paid
8013,8013,Debit Card,12552.94,2023-11-06,Refunded
8014,8014,Net Banking,10477.64,2025-03-01,Refunded
8015,8015,COD,1869.44,2024-10-01,Paid
8016,8016,UPI,717.11,2024-12-25,Refunded
