Order_ID,Customer_ID,Order_Date,Order_Status,Shipping_Address_ID,Payment_Status
8387,1322,2023-09-05,Delivered,2764,Paid
8388,3487,2025-04-14,Delivered,2492,Refunded
8389,1728,2023-11-03,Cancelled,1931,Refunded
8390,1122,2023-11-24,Delivered,24,Paid
8391,2131,2024-10-19,Cancelled,2103,Unpaid
8392,3955,2023-10-21,Cancelled,6380,Paid
8393,2040,2024-04-26,Pending,461,Refunded
8394,2677,2025-01-15,Pending,2418,Paid
8395,4436,2024-12-23,Cancelled,5695,Paid
8396,506,2024-02-24,Delivered,4791,Unpaid
8397,862,2023-09-14,Delivered,6669,Paid
8398,161,2024-04-16,Cancelled,6191,Unpaid
8399,1773,2025-03-07,Delivered,294,Unpaid
8400,355,2025-05-10,Pending,4419,Paid
8401,4759,2025-04-30,Pending,6576,Paid
8402,2083,2024-09-19,Delivered,5437,Refunded
8403,3350,2024-06-26,Pending,162,Paid
8404,4334,2024-03-07,Cancelled,3312,Refunded
8405,2390,2024-04-05,Pending,4315,Unpaid
8406,3061,2025-05-30,Cancelled,4272,Refunded
8407,2484,2024-11-17,Delivered,1334,Unpaid
8408,1517,2023-07-02,Cancelled,3604,Unpaid
8409,4281,2023-08-03,Cancelled,3831,Unpaid
8410,3001,2024-12-15,Pending,3562,Unpaid
8411,2554,2025-03-02,Delivered,4763,Paid
8412,4049,2025-03-19,Cancelled,2796,Paid
8413,709,2025-03-24,Pending,1722,Paid
8414,2946,2023-10-02,Delivered,5800,Unpaid
8415,3615,2024-07-26,Cancelled,4996,Unpaid
8416,1128,2023-11-07,Delivered,6251,Paid
8417,739,2025-02-15,Cancelled,3158,Paid
8418,2911,2024-08-06,Delivered,1564,Refunded
8419,839,2024-06-29,Cancelled,4990,Refunded
8420,3688,2024-11-20,Delivered,5645,Unpaid
8421,1488,2024-12-13,Pending,179,Refunded
8422,1822,2024-03-30,Pending,2607,Unpaid
8423,4086,2023-12-14,Cancelled,5103,Paid
8424,985,2025-05-14,Delivered,2077,Paid
8425,2375,2024-05-25,Pending,2011,Refunded
8426,3140,2024-03-10,Pending,1747,Unpaid
8427,1201,2024-12-11,Delivered,557,Unpaid
8428,2769,2023-11-25,Pending,2878,Paid
8429,1787,2024-05-28,Pending,3826,Paid
8430,2438,2023-12-30,Cancelled,3834,Refunded
8431,3537,2024-08-30,Delivered,512,Refunded
8432,3559,2025-02-10,Cancelled,4394,Unpaid
8433,4173,2024-01-20,Delivered,3720,Unpaid
8434,2918,2024-07-11,Cancelled,6641,Refunded
8435,3182,2023-11-05,Pending,4807,Paid
8436,2829,2023-12-27,Pending,5217,Refunded
8437,4670,2025-06-15,Cancelled,1795,Refunded
8438,234,2023-10-29,Pending,2006,Refunded
8439,4028,2024-03-18,Pending,2628,Refunded
8440,843,2024-03-23,Cancelled,5484,Refunded
8441,2556,2025-04-11,Pending,1040,Refunded
8442,4293,2025-04-15,Pending,1634,Unpaid
8443,4360,2024-08-26,Cancelled,3358,Paid
8444,173,2023-09-13,Cancelled,2567,Paid
8445,2596,2025-02-15,Cancelled,644,Paid
8446,2844,2024-07-22,Cancelled,2981,Paid
8447,356,2025-04-11,Cancelled,2450,Refunded
8448,4465,2025-01-22,Delivered,4608,Refunded
8449,3289,2023-07-10,Pending,3123,Paid
8450,708,2024-04-04,Cancelled,4545,Refunded
8451,4983,2024-08-13,Delivered,526,Unpaid
8452,590,2023-10-26,Pending,4119,Unpaid
8453,1033,2025-05-21,Pending,3738,Paid
8454,649,2023-12-02,Pending,1525,Unpaid
8455,4154,2025-01-04,Delivered,5258,Paid
8456,2918,2024-05-21,Cancelled,1382,Refunded
8457,2137,2025-06-02,Delivered,494,Unpaid
8458,398,2023-08-01,Cancelled,5235,Paid
8459,791,2024-09-14,Cancelled,5120,Unpaid
8460,3420,2024-03-10,Pending,87,Unpaid
8461,2177,2024-04-20,Delivered,2734,Paid
8462,3322,2024-06-26,Pending,6450,Paid
8463,551,2025-02-02,Pending,6715,Unpaid
8464,3666,2025-06-15,Delivered,4768,Refunded
8465,11,2024-10-17,Pending,1074,Refunded
8466,2026,2024-02-11,Delivered,4069,Refunded
8467,864,2024-09-07,Delivered,6683,Refunded
8468,3882,2024-06-09,Delivered,1033,Unpaid
8469,3701,2024-06-12,Cancelled,5108,Paid
8470,987,2023-09-25,Delivered,1967,Paid
8471,1662,2024-01-08,Cancelled,4168,Refunded
8472,4618,2024-12-28,Pending,504,Unpaid
8473,3357,2024-01-20,Pending,2059,Paid
8474,669,2024-02-20,Cancelled,1128,Paid
8475,471,2024-09-05,Pending,5358,Unpaid
8476,3237,2023-11-30,Delivered,6315,Paid
8477,583,2025-01-26,Pending,5669,Unpaid
8478,3727,2024-10-29,Delivered,5341,Paid
8479,4640,2024-02-29,Pending,4055,Refunded
8480,1715,2025-06-06,Cancelled,164,Refunded
8481,2618,2023-08-21,Cancelled,2419,Unpaid
8482,1553,2024-10-31,Delivered,4483,Paid
8483,1822,2023-06-30,Delivered,1218,Unpaid
8484,2395,2023-12-26,Cancelled,30,Refunded
8485,4753,2024-10-08,Cancelled,1582,Unpaid
8486,847,2025-03-13,Delivered,2932,Refunded
8487,176,2024-02-13,Cancelled,2280,Refunded
8488,52,2025-05-01,Cancelled,6998,Unpaid
8489,2083,2023-11-19,Cancelled,898,Refunded
8490,4560,2025-03-06,Pending,3151,Refunded
8491,1065,2024-01-24,Pending,4812,Unpaid
8492,1572,2023-12-19,Cancelled,4492,Refunded
8493,907,2025-05-06,Delivered,723,Unpaid
8494,2729,2025-04-09,Delivered,6175,Refunded
8495,2306,2024-11-14,Pending,5326,Paid
8496,3839,2025-05-20,Delivered,6399,Paid
8497,3610,2024-01-09,Pending,6965,Unpaid
8498,2841,2025-02-22,Pending,4244,Unpaid
8499,2698,2024-01-26,Pending,2469,Paid
8500,1449,2023-10-15,Delivered,1324,Unpaid
8501,3961,2024-11-28,Cancelled,5620,Paid
8502,1062,2024-01-30,Delivered,4539,Paid
8503,3470,2024-07-08,Cancelled,3973,Paid
8504,2751,2024-11-15,Delivered,3676,Refunded
8505,1573,2024-01-14,Pending,5981,Unpaid
8506,2085,2025-02-18,Cancelled,2875,Paid
8507,4824,2024-02-05,Delivered,3323,Unpaid
8508,4005,2024-07-07,Cancelled,5249,Paid
8509,536,2025-06-11,Pending,6836,Paid
8510,4561,2024-06-18,Delivered,122,Unpaid
8511,1709,2024-03-28,Pending,2267,Unpaid
8512,1638,2024-03-14,Pending,4014,Paid
8513,159,2024-08-10,Pending,5491,Refunded
8514,2099,2024-06-01,Delivered,2718,Unpaid
8515,2834,2024-11-13,Cancelled,1518,Paid
8516,3770,2024-01-22,Delivered,2766,Paid
8517,2115,2023-06-25,Pending,6990,Unpaid
8518,1029,2025-04-20,Cancelled,4273,Unpaid
8519,4262,2023-08-09,Pending,4176,Refunded
8520,1588,2024-04-18,Delivered,1322,Unpaid
8521,1812,2023-09-27,Cancelled,216,Paid
8522,1491,2024-02-15,Cancelled,3654,Unpaid
8523,3241,2025-05-10,Pending,4745,Paid
8524,1577,2025-01-20,Delivered,4243,Unpaid
8525,4032,2024-06-11,Delivered,1800,Unpaid
8526,78,2024-04-03,Cancelled,4325,Unpaid
8527,4023,2024-10-05,Pending,2745,Paid
8528,1333,2024-01-06,Delivered,6461,Paid
8529,1313,2025-01-13,Pending,370,Paid
8530,2502,2023-11-13,Delivered,5193,Paid
8531,1760,2024-12-30,Pending,2304,Paid
8532,387,2024-01-31,Delivered,1853,Refunded
8533,4465,2024-01-27,Cancelled,5248,Paid
8534,4531,2024-07-16,Cancelled,3056,Paid
8535,2941,2023-07-16,Delivered,6504,Paid
8536,1027,2025-03-11,Delivered,2572,Refunded
8537,3370,2025-03-08,Delivered,4449,Paid
8538,3301,2024-08-24,Cancelled,3404,Refunded
8539,2293,2024-04-29,Pending,6189,Paid
8540,3335,2023-07-10,Cancelled,4160,Unpaid
8541,2492,2023-09-17,Pending,581,Refunded
8542,4727,2023-09-21,Cancelled,4441,Refunded
8543,2631,2025-06-18,Pending,936,Paid
8544,2537,2023-09-18,Cancelled,6565,Unpaid
8545,2628,2023-11-11,Delivered,5704,Paid
8546,4887,2025-05-10,Cancelled,4080,Unpaid
8547,1556,2024-10-24,Cancelled,6992,Unpaid
8548,4764,2023-08-10,Cancelled,1280,Refunded
8549,1713,2024-03-01,Delivered,4125,Refunded
8550,4454,2023-11-07,Pending,5385,Unpaid
8551,892,2023-06-21,Cancelled,3431,Unpaid
8552,1881,2023-10-30,Delivered,6665,Unpaid
8553,1514,2023-12-06,Pending,6640,Paid
8554,4942,2025-01-26,Delivered,798,Unpaid
8555,2127,2023-12-20,Pending,921,Unpaid
8556,4184,2025-02-09,Delivered,2420,Refunded
8557,3805,2025-03-23,Cancelled,47,Unpaid
8558,2123,2023-07-17,Pending,4702,Paid
8559,579,2024-02-07,Pending,5534,Unpaid
8560,259,2023-12-27,Cancelled,3042,Refunded
8561,2215,2023-07-28,Cancelled,3251,Unpaid
8562,784,2025-03-08,Delivered,3474,Unpaid
8563,2241,2025-05-28,Pending,144,Unpaid
8564,2921,2024-05-26,Delivered,2855,Paid
8565,1641,2023-10-02,Pending,2034,Unpaid
8566,2996,2024-06-15,Cancelled,1346,Refunded
8567,1771,2024-11-23,Delivered,2474,Refunded
8568,4921,2024-02-18,Cancelled,3457,Unpaid
8569,890,2024-08-08,Cancelled,5673,Refunded
8570,1258,2024-08-07,Delivered,5775,Paid
8571,432,2025-06-02,Pending,6738,Unpaid
8572,3990,2024-09-25,Cancelled,298,Unpaid
8573,4650,2024-05-11,Cancelled,3666,Unpaid
8574,2983,2024-06-21,Pending,6249,Unpaid
8575,687,2024-10-19,Delivered,2238,Refunded
8576,4491,2024-03-06,Pending,1790,Paid
8577,2446,2025-02-20,Cancelled,800,Unpaid
8578,3129,2024-11-29,Cancelled,6544,Refunded
8579,3150,2024-06-17,Pending,5997,Refunded
8580,1677,2024-07-29,Pending,4810,Paid
8581,3045,2025-01-22,Pending,1352,Refunded
8582,827,2023-11-17,Cancelled,5265,Refunded
8583,1833,2024-01-12,Cancelled,1747,Unpaid
8584,1308,2024-10-21,Pending,391,Refunded
8585,1841,2025-01-08,Delivered,6231,Refunded
8586,658,2023-08-04,Pending,3202,Refunded
8587,4217,2024-04-20,Cancelled,3668,Refunded
8588,2163,2024-11-09,Cancelled,6379,Unpaid
8589,4295,2024-04-15,Cancelled,6831,Refunded
8590,3690,2025-06-05,Delivered,1075,Paid
8591,3748,2023-09-26,Delivered,4358,Paid
8592,796,2024-10-10,Cancelled,5056,Unpaid
8593,2057,2023-06-29,Delivered,5433,Refunded
8594,1173,2025-01-16,Cancelled,6168,Refunded
8595,4081,2024-02-06,Pending,673,Refunded
8596,3826,2023-07-14,Pending,466,Refunded
8597,934,2024-08-18,Cancelled,1871,Refunded
8598,4682,2025-01-26,Pending,5516,Unpaid
8599,2197,2024-05-20,Delivered,2874,Unpaid
8600,633,2023-10-15,Pending,530,Refunded
8601,4799,2025-04-19,Pending,2452,Refunded
8602,4929,2025-03-15,Pending,5185,Unpaid
8603,995,2024-11-20,Delivered,3941,Unpaid
8604,1382,2025-01-13,Cancelled,655,Unpaid
8605,1074,2023-12-29,Delivered,3637,Unpaid
8606,234,2025-01-07,Cancelled,2932,Paid
8607,1375,2024-08-24,Delivered,4292,Refunded
8608,2696,2025-03-08,Pending,4635,Refunded
8609,1792,2024-02-20,Pending,3770,Paid
8610,4585,2023-12-03,Delivered,406,Refunded
8611,1933,2023-11-15,Cancelled,3711,Refunded
8612,2262,2024-09-29,Delivered,716,Refunded
8613,4641,2023-07-14,Delivered,304,Paid
8614,2551,2024-11-02,Pending,4771,Paid
8615,2091,2025-04-11,Cancelled,300,Paid
8616,1235,2025-04-22,Pending,5134,Unpaid
8617,2127,2023-12-16,Pending,5364,Refunded
8618,4710,2024-02-01,Pending,6529,Refunded
8619,3749,2024-11-15,Delivered,3280,Paid
8620,821,2025-03-11,Pending,2744,Paid
8621,4195,2023-11-26,Delivered,65,Refunded
8622,3563,2024-03-04,Cancelled,3624,Paid
8623,2200,2023-08-28,Pending,6341,Paid
8624,4737,2024-12-03,Cancelled,6763,Refunded
8625,3678,2025-05-26,Pending,152,Paid
8626,2640,2025-04-25,Cancelled,5495,Paid
8627,3174,2025-03-28,Cancelled,1227,Refunded
8628,4328,2024-07-23,Delivered,1821,Unpaid
8629,4658,2023-10-28,Pending,2293,Refunded
8630,4119,2024-12-27,Cancelled,3264,Refunded
8631,645,2023-12-24,Pending,5883,Unpaid
8632,2315,2025-05-21,Pending,5685,Unpaid
8633,622,2024-09-06,Delivered,660,Paid
8634,1949,2024-10-03,Cancelled,4666,Unpaid
8635,287,2025-04-03,Cancelled,4934,Refunded
8636,1674,2024-07-07,Cancelled,347,Refunded
8637,3211,2025-02-10,Delivered,3800,Paid
8638,1850,2025-03-03,Cancelled,1141,Unpaid
8639,2215,2025-04-07,Pending,6478,Paid
8640,3126,2024-02-10,Delivered,909,Paid
8641,4246,2023-08-28,Pending,3885,Paid
8642,2625,2024-05-27,Cancelled,841,Unpaid
8643,1325,2024-09-16,Pending,4153,Unpaid
8644,4076,2024-04-09,Pending,3062,Unpaid
8645,4127,2024-09-11,Cancelled,367,Refunded
8646,432,2023-11-12,Pending,3528,Unpaid
8647,3374,2024-12-05,Delivered,2187,Unpaid
8648,4697,2024-01-29,Pending,2291,Refunded
8649,2006,2023-11-24,Pending,5163,Unpaid
8650,3318,2025-03-28,Pending,362,Paid
8651,3561,2025-02-08,Cancelled,4122,Unpaid
8652,4538,2025-01-03,Cancelled,3724,Unpaid
8653,4315,2024-10-04,Pending,2728,Paid
8654,1124,2024-09-01,Cancelled,5064,Unpaid
8655,2754,2025-01-11,Delivered,5023,Paid
8656,338,2023-11-21,Delivered,5255,Unpaid
8657,622,2023-10-06,Pending,4675,Refunded
8658,1709,2024-06-05,Delivered,3098,Refunded
8659,177,2024-05-05,Delivered,6428,Refunded
8660,3253,2023-11-04,Delivered,5181,Unpaid
8661,3592,2024-02-16,Pending,6503,Unpaid
8662,1086,2023-11-11,Pending,1551,Unpaid
8663,4384,2024-03-22,Delivered,3682,Refunded
8664,4297,2023-08-24,Delivered,5526,Paid
8665,3704,2024-06-06,Delivered,3829,Paid
8666,4505,2023-08-18,Cancelled,2638,Refunded
8667,4461,2024-02-23,Delivered,3737,Unpaid
8668,3304,2025-04-15,Delivered,5655,Paid
8669,323,2025-02-05,Cancelled,6855,Unpaid
8670,2768,2023-09-12,Cancelled,2676,Unpaid
8671,2602,2024-12-01,Cancelled,3194,Paid
8672,3158,2024-06-22,Pending,6172,Paid
8673,3201,2024-07-11,Delivered,5784,Refunded
8674,929,2024-02-24,Delivered,5071,Paid
8675,1152,2024-11-05,Delivered,1727,Paid
8676,2328,2024-02-05,Delivered,794,Paid
8677,1892,2024-04-01,Cancelled,4870,Refunded
8678,4676,2025-03-07,Pending,6678,Paid
8679,252,2024-08-22,Cancelled,5265,Refunded
8680,3654,2024-08-21,Pending,5870,Refunded
8681,1761,2024-03-04,Cancelled,5924,Paid
8682,758,2024-10-18,Delivered,1899,Paid
8683,2746,2024-03-29,Cancelled,6829,Refunded
8684,4661,2024-05-30,Pending,1784,Refunded
8685,4050,2024-03-01,Pending,3860,Refunded
8686,2843,2023-07-19,Pending,57,Paid
8687,1465,2024-01-23,Pending,1064,Refunded
8688,1064,2023-09-27,Pending,1268,Paid
8689,557,2023-09-10,Delivered,1714,Unpaid
8690,119,2023-11-12,Pending,2342,Unpaid
8691,3886,2024-09-24,Cancelled,5845,Paid
8692,4525,2023-10-04,Cancelled,405,Refunded
8693,3871,2024-07-08,Pending,2431,Refunded
8694,642,2024-12-01,Delivered,1851,Refunded
8695,1274,2024-05-04,Pending,1102,Paid
8696,3371,2024-08-13,Pending,3462,Refunded
8697,2558,2024-12-30,Pending,1963,Refunded
8698,1211,2024-08-31,Cancelled,4596,Paid
8699,718,2024-02-21,Delivered,4496,Paid
8700,158,2024-07-24,Pending,5614,Paid
8701,2046,2023-07-21,Pending,1620,Paid
8702,3553,2024-02-08,Pending,3736,Refunded
8703,1628,2024-04-21,Pending,3315,Paid
8704,2451,2024-11-06,Pending,512,Unpaid
8705,4088,2024-09-05,Pending,3392,Paid
8706,4963,2025-03-22,Cancelled,2989,Unpaid
8707,715,2025-05-07,Pending,5899,Unpaid
8708,4391,2025-02-09,Delivered,4138,Paid
8709,613,2023-07-05,Delivered,3261,Refunded
8710,4994,2024-02-29,Pending,2364,Refunded
8711,1239,2023-07-18,Pending,1511,Paid
8712,1933,2024-12-03,Delivered,6083,Refunded
8713,4018,2024-12-26,Pending,4134,Refunded
8714,2810,2025-04-07,Pending,5543,Refunded
8715,4759,2024-10-05,Delivered,5278,Refunded
8716,1206,2024-12-12,Delivered,527,Paid
8717,4584,2024-03-09,Pending,6500,Refunded
8718,615,2023-12-04,Delivered,3939,Paid
8719,1882,2024-02-10,Delivered,5959,Paid
8720,4078,2024-10-28,Cancelled,6066,Unpaid
8721,4251,2025-05-16,Delivered,6562,Paid
8722,743,2023-11-22,Pending,6236,Unpaid
8723,2192,2023-07-23,Delivered,49,Refunded
8724,4391,2024-05-05,Delivered,2516,Unpaid
8725,2052,2024-02-29,Delivered,2780,Paid
8726,3980,2024-11-21,Cancelled,1136,Unpaid
8727,4900,2023-07-20,Cancelled,755,Unpaid
8728,4106,2023-10-31,Cancelled,4497,Unpaid
8729,3896,2023-07-16,Pending,4092,Paid
8730,1273,2025-05-31,Delivered,4783,Paid
8731,4153,2025-06-06,Pending,5245,Paid
8732,669,2024-05-27,Delivered,4940,Paid
8733,3066,2024-12-15,Cancelled,562,Refunded
8734,768,2024-07-07,Delivered,2394,Refunded
8735,1967,2023-08-15,Pending,4856,Unpaid
8736,4736,2023-12-17,Pending,6637,Paid
8737,1965,2025-01-04,Cancelled,744,Paid
8738,1250,2025-03-25,Cancelled,1183,Unpaid
8739,378,2023-07-28,Cancelled,4972,Refunded
8740,3196,2024-02-07,Delivered,872,Paid
8741,3085,2024-01-14,Delivered,3472,Refunded
8742,2404,2024-04-09,Cancelled,543,Refunded
8743,3839,2025-03-28,Cancelled,6452,Unpaid
8744,4424,2025-05-13,Pending,3400,Paid
8745,3843,2023-10-07,Cancelled,5192,Refunded
8746,3588,2025-04-25,Pending,1532,Refunded
8747,3417,2023-12-19,Delivered,5931,Paid
8748,2469,2025-03-14,Delivered,6295,Refunded
8749,4034,2025-01-21,Cancelled,6498,Refunded
8750,4474,2024-05-13,Pending,722,Paid
8751,766,2025-04-24,Pending,2529,Paid
8752,385,2025-03-03,Pending,239,Refunded
8753,1230,2024-01-20,Cancelled,4853,Refunded
8754,1467,2025-02-28,Delivered,388,Unpaid
8755,2823,2023-10-22,Delivered,949,Unpaid
8756,3388,2024-11-12,Pending,1320,Unpaid
8757,974,2025-03-13,Cancelled,1246,Refunded
8758,4210,2024-04-10,Delivered,345,Unpaid
8759,4988,2024-07-20,Cancelled,202,Unpaid
8760,2248,2023-12-23,Cancelled,4620,Paid
8761,3059,2024-08-03,Delivered,4146,Unpaid
8762,4808,2024-11-04,Pending,2738,Refunded
8763,714,2024-02-25,Cancelled,6129,Paid
8764,2124,2025-01-17,Delivered,6614,Paid
8765,2317,2024-12-20,Cancelled,1726,Paid
8766,4291,2025-03-09,Cancelled,4579,Refunded
8767,3615,2024-02-01,Cancelled,1040,Unpaid
8768,1838,2025-05-07,Delivered,1355,Refunded
8769,4278,2024-12-02,Cancelled,2422,Paid
8770,1909,2025-01-26,Delivered,5561,Paid
8771,2635,2024-07-16,Pending,5343,Paid
8772,1434,2024-04-07,Pending,606,Paid
8773,1768,2023-08-24,Cancelled,6130,Unpaid
8774,124,2024-02-02,Delivered,1163,Paid
8775,1758,2025-02-11,Cancelled,4446,Paid
8776,1625,2024-04-09,Cancelled,6592,Paid
8777,3577,2025-05-14,Delivered,3838,Unpaid
8778,678,2025-01-12,Pending,6647,Unpaid
8779,3878,2023-07-18,Delivered,4163,Refunded
8780,1653,2023-10-15,Delivered,4158,Unpaid
8781,293,2024-08-28,Cancelled,785,Unpaid
8782,819,2023-10-04,Cancelled,1842,Unpaid
8783,2291,2024-05-23,Delivered,6625,Refunded
8784,2494,2023-09-07,Pending,920,Refunded
8785,4121,2024-06-15,Pending,1239,Unpaid
8786,2835,2025-05-05,Pending,2584,Unpaid
8787,2346,2024-02-14,Pending,3447,Refunded
8788,2418,2025-03-11,Pending,1906,Paid
8789,1889,2023-07-27,Delivered,2231,Paid
8790,1778,2025-04-09,Delivered,5459,Refunded
8791,2777,2024-11-29,Pending,6369,Paid
8792,4104,2023-08-18,Delivered,2952,Refunded
8793,4207,2024-12-10,Cancelled,1935,Unpaid
8794,27,2024-03-20,Cancelled,1028,Refunded
8795,1246,2023-12-22,Cancelled,6867,Refunded
8796,274,2023-10-23,Pending,6138,Refunded
8797,4891,2024-11-04,Cancelled,5016,Paid
8798,4665,2024-03-30,Pending,6984,Unpaid
8799,1968,2024-04-11,Cancelled,1605,Paid
8800,1751,2024-05-10,Delivered,1444,Refunded
8801,1677,2025-04-22,Pending,4345,Unpaid
8802,2891,2025-04-18,Cancelled,3302,Refunded
8803,2794,2023-09-24,Pending,486,Paid
8804,1121,2025-03-26,Delivered,5231,Refunded
8805,148,2023-07-14,Cancelled,1557,Refunded
8806,2434,2024-01-12,Cancelled,6692,Refunded
8807,4724,2024-01-07,Pending,1254,Unpaid
8808,4867,2023-06-30,Cancelled,536,Paid
8809,1509,2024-02-01,Pending,2294,Unpaid
8810,2665,2024-07-14,Delivered,4475,Paid
8811,3029,2025-03-12,Pending,815,Unpaid
8812,3562,2023-10-30,Delivered,5157,Paid
8813,366,2024-09-11,Delivered,5982,Unpaid
8814,333,2025-04-29,Pending,3715,Refunded
8815,4149,2024-08-03,Delivered,2250,Paid
8816,46,2023-07-24,Cancelled,6732,Unpaid
8817,619,2024-05-27,Pending,5342,Unpaid
8818,491,2025-02-18,Delivered,6030,Paid
8819,4601,2024-10-12,Pending,6590,Refunded
8820,1806,2024-07-12,Delivered,7000,Unpaid
8821,1980,2024-12-16,Cancelled,6819,Refunded
8822,4628,2024-07-16,Cancelled,1663,Paid
8823,781,2025-06-16,Cancelled,2945,Paid
8824,1975,2024-05-27,Pending,6441,Unpaid
8825,2626,2023-08-10,Delivered,834,Unpaid
8826,2682,2025-06-17,Delivered,6695,Refunded
8827,3078,2025-03-20,Delivered,6520,Paid
8828,1299,2025-06-13,Cancelled,189,Refunded
8829,386,2024-07-03,Delivered,1104,Unpaid
8830,4702,2023-06-23,Delivered,4047,Refunded
8831,2738,2024-06-24,Pending,686,Refunded
8832,1868,2024-11-27,Cancelled,314,Refunded
8833,370,2023-10-21,Delivered,1191,Refunded
8834,3875,2024-04-12,Pending,2191,Paid
8835,4347,2025-01-10,Pending,4023,Unpaid
8836,4000,2023-07-22,Pending,4234,Refunded
8837,2140,2025-02-25,Delivered,1876,Unpaid
8838,665,2023-10-26,Pending,4598,Refunded
8839,312,2025-03-16,Pending,6833,Paid
8840,3554,2025-03-07,Cancelled,1485,Paid
8841,2471,2024-06-10,Pending,1143,Refunded
8842,4183,2025-01-27,Cancelled,596,Unpaid
8843,1905,2024-10-07,Pending,2281,Unpaid
8844,4024,2024-10-28,Cancelled,5325,Refunded
8845,1532,2023-06-28,Cancelled,5265,Refunded
8846,3409,2023-10-26,Pending,6445,Refunded
8847,1629,2023-10-22,Pending,5503,Paid
8848,47,2024-04-09,Cancelled,3021,Paid
8849,3006,2024-08-01,Pending,5325,Unpaid
8850,46,2025-05-08,Cancelled,6660,Unpaid
8851,1547,2025-05-07,Pending,6061,Paid
8852,91,2023-11-28,Cancelled,1796,Unpaid
8853,2232,2024-10-03,Pending,915,Unpaid
8854,4646,2025-03-09,Pending,4191,Paid
8855,3188,2023-07-12,Pending,3854,Unpaid
8856,2385,2024-07-21,Delivered,1959,Refunded
8857,4035,2025-02-01,Delivered,913,Unpaid
8858,93,2024-02-15,Delivered,4992,Paid
8859,1863,2025-02-27,Delivered,415,Refunded
8860,871,2024-11-14,Pending,6523,Paid
8861,1820,2024-09-11,Pending,744,Paid
8862,952,2023-10-17,Pending,2455,Paid
8863,4027,2023-11-14,Cancelled,3062,Refunded
8864,3836,2024-12-06,Pending,6494,Unpaid
8865,1379,2024-12-31,Delivered,6979,Unpaid
8866,1761,2023-11-03,Cancelled,4145,Unpaid
8867,2359,2023-08-21,Delivered,487,Unpaid
8868,1748,2025-01-27,Cancelled,2137,Refunded
8869,3923,2025-02-15,Cancelled,2905,Paid
8870,4218,2023-12-15,Delivered,1878,Refunded
8871,1192,2023-11-06,Pending,5204,Refunded
8872,4574,2023-07-17,Delivered,3229,Paid
8873,1909,2024-04-27,Cancelled,5349,Paid
8874,4762,2025-04-29,Cancelled,5605,Refunded
8875,4386,2025-01-25,Delivered,4019,Paid
8876,1176,2025-05-28,Cancelled,1000,Unpaid
8877,3120,2024-01-31,Delivered,2857,Unpaid
8878,2411,2023-11-14,Delivered,4375,Unpaid
8879,3562,2023-12-05,Pending,6692,Unpaid
8880,1759,2024-12-12,Pending,5852,Refunded
8881,3637,2025-05-05,Delivered,431,Paid
8882,1367,2023-11-11,Delivered,4304,Paid
8883,1270,2023-12-13,Delivered,3945,Paid
8884,2558,2024-01-12,Pending,2143,Paid
8885,1152,2024-09-09,Cancelled,5689,Unpaid
8886,233,2023-08-22,Delivered,3111,Unpaid
8887,2809,2025-05-17,Pending,2652,Refunded
8888,1480,2024-01-22,Cancelled,3005,Refunded
8889,413,2024-10-09,Delivered,1931,Refunded
8890,2031,2024-08-17,Delivered,239,Refunded
8891,815,2023-10-20,Pending,2903,Refunded
8892,2289,2024-06-30,Pending,4394,Refunded
8893,196,2023-08-15,Cancelled,6114,Refunded
8894,762,2024-01-07,Cancelled,1931,Refunded
8895,4229,2024-01-14,Pending,5820,Paid
8896,3881,2024-06-24,Delivered,3999,Refunded
8897,2184,2024-05-06,Pending,378,Refunded
8898,4696,2024-08-12,Cancelled,5380,Unpaid
8899,4075,2023-09-11,Delivered,4376,Refunded
8900,541,2024-11-01,Pending,1654,Paid
8901,2427,2024-04-09,Delivered,3330,Paid
8902,588,2025-04-03,Pending,2335,Unpaid
8903,778,2023-06-27,Delivered,1775,Unpaid
8904,2136,2025-05-20,Cancelled,1550,Refunded
8905,2026,2023-11-16,Cancelled,482,Paid
8906,2635,2025-05-19,Cancelled,2844,Refunded
8907,3201,2024-09-05,Delivered,2383,Refunded
8908,4501,2024-12-20,Delivered,2173,Paid
8909,2896,2023-06-23,Cancelled,3723,Refunded
8910,908,2024-04-08,Pending,463,Refunded
8911,3688,2023-12-31,Cancelled,4625,Paid
8912,1180,2024-05-27,Pending,5289,Paid
8913,3513,2023-11-17,Cancelled,2955,Paid
8914,4362,2024-04-07,Pending,2996,Refunded
8915,861,2023-08-02,Pending,2122,Paid
8916,4862,2024-04-30,Delivered,4199,Paid
8917,3669,2024-03-13,Cancelled,2598,Refunded
8918,3708,2024-06-10,Cancelled,3057,Unpaid
8919,2859,2023-09-21,Pending,5329,Refunded
8920,1231,2024-04-20,Cancelled,146,Unpaid
8921,3518,2024-11-05,Delivered,1859,Unpaid
8922,1889,2024-01-18,Cancelled,2364,Paid
8923,3062,2024-03-07,Delivered,4059,Paid
8924,1481,2025-03-13,Delivered,2393,Unpaid
8925,1999,2024-05-09,Delivered,4089,Paid
8926,476,2023-11-02,Pending,2693,Refunded
8927,1689,2025-04-09,Delivered,2108,Paid
8928,4418,2025-04-12,Cancelled,1778,Paid
8929,1964,2024-07-11,Delivered,408,Paid
8930,3307,2024-11-04,Cancelled,5637,Unpaid
8931,4073,2023-06-20,Cancelled,3909,Unpaid
