Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price
19232,7678,387,1,2992.56
19233,7679,699,3,3951.27
19234,7679,1250,3,6027.04
19235,7679,1009,2,6470.15
19236,7680,542,1,3738.04
19237,7681,1157,3,994.41
19238,7681,197,2,1163.62
19239,7681,138,2,289.02
19240,7681,1247,3,3080.95
19241,7682,1634,1,5082.37
19242,7683,578,2,5332.44
19243,7684,604,2,4471.48
19244,7684,830,1,9833.59
19245,7684,963,2,4325.0
19246,7685,435,3,1338.11
19247,7686,1797,2,3599.19
19248,7686,857,2,126.36
19249,7686,1258,3,2401.19
19250,7686,1610,1,450.12
19251,7687,1463,2,5663.09
19252,7687,1592,2,7132.58
19253,7687,1221,1,2305.72
19254,7688,1409,2,2242.91
19255,7688,644,1,7827.38
19256,7688,6,2,3778.15
19257,7689,1554,2,1140.81
19258,7689,1137,3,5841.7
19259,7690,410,1,1002.98
19260,7690,1357,1,944.17
19261,7690,489,2,4229.87
19262,7690,414,1,9285.65
19263,7691,387,1,2992.56
19264,7692,1330,1,396.1
19265,7693,47,2,5214.13
19266,7693,784,1,2123.66
19267,7693,789,2,9022.29
19268,7693,62,2,4849.68
19269,7694,1754,3,9301.73
19270,7694,58,1,2990.03
19271,7694,1826,2,2221.96
19272,7695,1,3,408.17
19273,7695,829,3,7474.17
19274,7695,922,1,4371.01
19275,7696,730,3,1031.17
19276,7696,948,1,4901.09
19277,7697,1313,1,7976.49
19278,7697,259,1,3041.89
19279,7698,923,1,5355.35
19280,7699,1576,2,4821.82
19281,7699,309,2,3983.87
19282,7699,382,2,3234.9
19283,7699,131,2,3785.65
19284,7700,1579,3,4710.35
19285,7701,536,2,6425.49
19286,7701,1001,1,2706.91
19287,7701,827,2,5752.66
19288,7701,429,2,1869.82
19289,7702,491,2,1489.27
19290,7702,896,3,9823.8
19291,7702,1966,3,9345.31
19292,7703,1466,3,7821.99
19293,7703,32,2,5156.36
19294,7703,1884,2,7060.17
19295,7704,1812,3,1500.82
19296,7705,1901,3,9428.78
19297,7706,1070,1,8633.36
19298,7706,1714,2,6252.8
19299,7706,940,1,2632.89
19300,7706,1239,2,1719.48
19301,7707,395,1,2871.32
19302,7707,1254,3,7419.48
19303,7707,305,1,7968.8
19304,7707,912,1,3378.71
19305,7708,1637,1,1640.75
19306,7708,716,1,7260.95
19307,7709,1595,1,9746.31
19308,7709,1512,1,403.21
19309,7709,1531,3,8043.18
19310,7710,1619,2,4808.67
19311,7710,604,3,4471.48
19312,7710,501,1,6511.62
19313,7711,23,3,5148.28
19314,7711,1411,2,9298.04
19315,7711,500,1,6705.93
19316,7712,204,2,977.25
19317,7712,1121,1,8443.31
19318,7713,1124,3,8971.76
19319,7713,1954,3,5538.21
19320,7713,360,2,4941.19
19321,7713,1581,1,5127.82
19322,7714,1863,3,7805.33
19323,7714,1674,3,6436.04
19324,7714,749,1,6673.25
19325,7714,1495,1,1654.4
19326,7715,1500,3,2177.06
19327,7716,865,1,7747.22
19328,7716,1028,1,9947.47
19329,7717,93,3,2759.78
19330,7717,1805,1,6487.85
19331,7717,1670,3,7062.96
19332,7717,161,3,4223.24
19333,7718,556,3,3077.58
19334,7718,1388,1,3073.1
19335,7718,1643,2,5051.22
19336,7718,531,2,8372.57
19337,7719,781,3,4378.14
19338,7720,1335,2,3656.34
19339,7720,1026,3,7231.61
19340,7721,346,2,496.42
19341,7721,373,3,1941.86
19342,7721,763,3,306.15
19343,7722,600,1,6609.95
19344,7723,1148,2,1806.67
19345,7724,821,2,4814.36
19346,7724,979,2,6366.62
19347,7724,208,1,6595.96
19348,7725,1067,3,6902.78
19349,7725,483,2,753.07
19350,7726,1166,1,5551.42
19351,7726,1239,1,1719.48
19352,7726,771,3,3468.21
19353,7726,707,2,1616.17
19354,7727,730,3,1031.17
19355,7727,788,3,4896.28
19356,7727,1581,1,5127.82
19357,7728,656,1,7672.63
19358,7728,668,1,3833.37
19359,7729,155,2,5546.45
19360,7729,1183,3,9476.44
19361,7729,1522,1,9842.65
19362,7729,781,3,4378.14
19363,7730,1415,1,2681.67
19364,7731,1316,2,1433.56
19365,7731,275,2,2310.4
19366,7731,92,2,7954.99
19367,7732,1123,1,7509.33
19368,7732,398,3,866.71
19369,7732,792,1,3371.34
19370,7732,345,2,2932.06
19371,7733,255,3,8714.8
19372,7733,1855,2,324.83
19373,7733,469,2,1007.03
19374,7734,982,1,7134.91
19375,7734,1360,1,8485.29
19376,7735,1656,2,6078.91
19377,7735,373,3,1941.86
19378,7736,1931,1,5780.41
19379,7737,1983,3,8421.57
19380,7738,1010,2,6184.16
19381,7738,1539,2,1159.05
19382,7738,1972,3,2018.93
19383,7739,1957,2,1970.23
19384,7739,1234,1,8213.96
19385,7739,1831,2,5961.42
19386,7740,1113,2,1382.74
19387,7741,85,3,8137.89
19388,7741,1169,1,9178.83
19389,7742,338,1,692.75
19390,7742,1778,1,7486.67
19391,7742,783,1,3905.16
19392,7743,522,2,8687.29
19393,7744,1296,2,9332.71
19394,7744,1884,1,7060.17
19395,7744,743,1,3070.81
19396,7745,1450,2,4196.89
19397,7745,766,2,6126.91
19398,7746,1734,3,767.32
19399,7747,1019,2,9286.86
19400,7747,1004,2,9512.42
19401,7747,880,1,8420.12
19402,7747,895,2,4251.58
19403,7748,1588,2,8107.73
19404,7749,1573,3,9664.65
19405,7749,1720,1,9912.13
19406,7750,39,3,2501.84
19407,7751,1855,2,324.83
19408,7752,254,3,1768.16
19409,7752,1846,3,9585.68
19410,7753,432,2,8760.4
19411,7753,1080,2,6401.44
19412,7754,811,1,8839.67
19413,7754,1502,3,2386.05
19414,7755,1132,3,607.13
19415,7755,418,1,7222.23
19416,7755,1319,2,3847.43
19417,7755,1445,3,5310.07
19418,7756,619,2,5692.31
19419,7757,1951,1,4121.17
19420,7757,842,2,4541.91
19421,7757,1965,2,4967.91
19422,7758,752,2,7846.11
19423,7758,118,3,1426.73
19424,7758,1913,1,9811.62
19425,7759,1820,3,7103.28
19426,7759,1738,3,5620.25
19427,7759,245,2,4611.28
19428,7759,1834,3,8114.74
19429,7760,527,1,8369.18
19430,7761,539,1,2468.26
19431,7761,312,2,4131.98
19432,7761,456,1,3682.27
19433,7762,1975,2,6666.69
19434,7762,97,3,2833.17
19435,7762,1580,3,3231.4
19436,7763,1849,2,1605.04
19437,7763,1437,1,8338.86
19438,7763,739,1,4315.39
19439,7764,1733,2,8103.42
19440,7764,1797,2,3599.19
19441,7764,354,1,9201.56
19442,7765,290,1,4240.72
19443,7765,1068,3,1092.65
19444,7765,311,3,6042.36
19445,7765,1266,2,635.98
19446,7766,951,1,3321.99
19447,7767,652,2,1942.04
19448,7767,1225,3,6302.19
19449,7768,838,3,5720.2
19450,7768,1985,3,2382.43
19451,7768,1253,2,4062.43
19452,7768,504,2,5472.66
19453,7769,1239,2,1719.48
19454,7769,1830,3,5074.76
19455,7769,1856,3,9148.57
19456,7769,208,1,6595.96
19457,7770,954,2,6037.03
19458,7770,1218,2,8613.29
19459,7770,472,2,9026.25
19460,7771,925,2,8312.92
19461,7771,1606,3,165.51
19462,7771,968,3,7617.31
19463,7771,466,2,5744.33
19464,7772,1364,2,5205.12
19465,7773,1449,2,1973.81
19466,7773,404,1,3465.31
19467,7774,1335,3,3656.34
19468,7775,1645,2,1449.68
19469,7776,1784,2,4275.28
19470,7776,1931,2,5780.41
19471,7777,1977,3,9991.04
19472,7777,944,1,8739.11
19473,7778,1292,1,5979.58
19474,7779,1304,2,9598.33
19475,7779,1215,2,7303.41
19476,7779,1703,2,9681.28
19477,7780,346,2,496.42
19478,7781,459,2,534.18
19479,7781,685,1,1192.75
19480,7781,964,3,5700.67
19481,7781,426,1,9297.4
19482,7782,1387,2,4464.04
19483,7783,974,2,4442.47
19484,7784,14,2,7113.45
19485,7785,1374,1,3348.41
19486,7785,894,1,9355.86
19487,7786,1879,1,4063.21
19488,7787,1481,1,1123.76
19489,7788,47,3,5214.13
19490,7788,26,3,8626.32
19491,7789,227,1,3867.59
19492,7789,34,3,462.81
19493,7789,1117,2,4590.1
19494,7789,1150,1,1723.24
19495,7790,785,2,5797.29
19496,7791,1374,1,3348.41
19497,7791,472,3,9026.25
19498,7791,1737,2,2176.1
19499,7791,412,2,5318.44
19500,7792,1440,1,4988.52
19501,7792,87,3,3906.26
19502,7792,1996,1,1366.04
19503,7793,158,3,3772.17
19504,7793,1432,3,4298.91
19505,7793,885,2,2312.22
19506,7794,285,1,6925.76
19507,7794,884,2,3688.19
19508,7794,1707,1,1494.97
19509,7794,406,1,4825.39
19510,7795,1008,2,9941.68
19511,7795,123,3,934.65
19512,7795,1531,3,8043.18
19513,7795,1533,1,4374.49
19514,7796,680,2,7749.5
19515,7796,651,3,4014.74
19516,7796,635,3,1574.08
19517,7796,1368,3,4559.32
19518,7797,600,2,6609.95
19519,7798,1583,3,235.17
19520,7798,885,1,2312.22
19521,7798,1210,1,9949.7
19522,7798,736,3,1657.68
19523,7799,716,1,7260.95
19524,7799,1189,2,648.48
19525,7799,1832,1,5303.86
19526,7799,806,1,6832.03
19527,7800,1218,1,8613.29
19528,7800,570,1,1478.76
19529,7800,1879,2,4063.21
19530,7801,60,2,7283.73
19531,7801,715,2,5757.34
19532,7802,1800,2,1426.64
19533,7802,798,1,3572.86
19534,7802,504,1,5472.66
19535,7802,462,1,8462.49
19536,7803,1335,1,3656.34
19537,7803,218,3,1078.93
19538,7803,652,2,1942.04
19539,7803,901,2,9285.92
19540,7804,189,3,2130.64
19541,7804,1128,2,9909.19
19542,7805,1598,1,1023.11
19543,7805,546,2,6587.63
19544,7806,128,2,7633.76
19545,7806,1153,3,8361.73
19546,7807,1962,3,5037.23
19547,7807,48,3,3180.68
19548,7808,1835,3,1166.15
19549,7808,768,2,2905.45
19550,7808,1361,1,1515.84
19551,7809,322,3,7116.46
19552,7810,1426,3,7201.74
19553,7810,380,3,7764.3
19554,7810,553,1,4780.35
19555,7811,1823,1,5581.51
19556,7812,1774,2,5420.63
19557,7812,197,3,1163.62
19558,7813,829,3,7474.17
19559,7813,1690,1,5082.83
19560,7814,683,2,5858.19
19561,7814,371,2,8678.08
19562,7815,1753,3,9451.99
19563,7815,1784,3,4275.28
19564,7815,643,3,329.03
19565,7816,1690,1,5082.83
19566,7817,258,2,5307.49
19567,7817,559,2,3675.66
19568,7818,442,3,7191.65
19569,7818,1942,3,1807.37
19570,7818,526,2,7069.66
19571,7818,64,3,4584.76
19572,7819,1342,2,8523.32
19573,7819,1084,3,3932.51
19574,7819,1861,2,4266.48
19575,7819,1290,3,8510.83
19576,7820,434,1,9419.63
19577,7820,357,3,4506.65
19578,7820,1352,3,4674.03
19579,7821,766,1,6126.91
19580,7821,921,3,449.24
19581,7821,1913,3,9811.62
19582,7822,783,2,3905.16
19583,7822,371,2,8678.08
19584,7823,1032,3,7603.99
19585,7823,1361,3,1515.84
19586,7823,11,1,7276.83
19587,7824,466,3,5744.33
19588,7825,936,3,2410.25
19589,7826,1971,3,5034.28
19590,7826,1030,2,351.44
19591,7826,60,2,7283.73
19592,7827,1613,3,1919.04
19593,7828,1873,3,7133.3
19594,7828,901,3,9285.92
19595,7828,1750,2,8413.38
19596,7828,1991,1,168.37
19597,7829,933,3,7325.54
19598,7830,1073,1,9004.06
19599,7831,704,3,3778.56
19600,7831,934,1,2969.5
19601,7831,447,3,1172.53
19602,7831,1085,1,2641.36
19603,7832,1353,1,8392.22
19604,7832,649,3,6259.94
19605,7832,1487,3,489.22
19606,7833,412,3,5318.44
19607,7833,1461,1,3160.19
19608,7833,709,3,1147.83
19609,7833,168,1,8786.55
19610,7834,1968,2,8139.53
19611,7834,1641,1,2798.59
19612,7834,521,1,9538.63
19613,7835,1494,2,7644.12
19614,7835,913,3,7094.32
19615,7835,346,3,496.42
19616,7836,1111,3,7022.66
19617,7836,1448,2,6933.75
19618,7836,443,1,4939.71
19619,7837,334,2,7143.83
19620,7837,1926,2,3087.18
19621,7838,1948,3,6361.98
19622,7838,1062,1,6328.85
19623,7838,1535,3,3742.96
19624,7839,1839,3,4941.66
19625,7839,1862,3,8459.36
19626,7840,1813,2,6863.7
19627,7841,1988,3,5023.2
19628,7841,391,1,6092.0
19629,7841,1133,3,3136.07
19630,7842,695,2,6517.88
19631,7842,1234,1,8213.96
19632,7842,1057,3,7987.96
19633,7843,676,1,9087.64
19634,7844,968,3,7617.31
19635,7844,1632,3,9810.42
19636,7845,1328,1,3978.11
19637,7845,1978,1,7778.04
19638,7845,313,1,3655.91
19639,7846,1301,3,6764.97
19640,7846,445,2,7598.17
19641,7846,1329,2,2562.43
19642,7847,846,1,7148.95
19643,7847,28,2,1886.03
19644,7847,887,1,8947.66
19645,7848,182,1,2811.31
19646,7848,1650,2,5201.58
19647,7848,1716,3,5937.83
19648,7849,1038,3,4507.18
19649,7849,819,2,8499.57
19650,7849,897,1,682.85
19651,7849,1403,2,9407.22
19652,7850,1837,3,9645.83
19653,7850,564,3,3215.85
19654,7850,1363,2,2282.4
19655,7850,372,3,4427.15
19656,7851,458,1,1231.47
19657,7851,1116,1,2466.77
19658,7851,264,3,1730.85
19659,7851,1400,3,8507.16
19660,7852,1207,2,8040.52
19661,7853,1298,1,5409.4
19662,7853,1291,3,8327.47
19663,7853,989,1,3770.73
19664,7853,1990,1,8263.07
19665,7854,434,2,9419.63
19666,7854,1834,3,8114.74
19667,7854,899,1,4104.53
19668,7854,984,1,3707.86
19669,7855,1664,3,4181.61
19670,7856,599,1,5352.87
19671,7857,59,3,344.92
19672,7857,1017,1,274.76
19673,7857,1052,2,1823.65
19674,7858,934,2,2969.5
19675,7859,697,3,6465.72
19676,7859,163,3,1676.61
19677,7859,1367,2,4504.85
19678,7859,160,1,8736.14
19679,7860,993,3,4615.24
19680,7860,1816,2,2412.16
19681,7861,496,1,6840.72
19682,7861,1281,3,6605.62
19683,7861,887,1,8947.66
19684,7862,1403,3,9407.22
19685,7862,175,1,1556.44
19686,7863,1126,3,8601.97
19687,7863,293,3,1691.22
19688,7863,498,2,6086.14
19689,7863,931,3,2152.41
19690,7864,1435,3,111.95
19691,7864,229,1,3086.49
19692,7864,1497,1,8861.52
19693,7864,1636,3,6502.65
19694,7865,1176,2,9165.56
19695,7865,1166,2,5551.42
19696,7865,34,3,462.81
19697,7865,1818,1,8245.13
19698,7866,215,2,839.4
19699,7866,232,3,915.77
19700,7867,1383,3,2490.22
19701,7868,469,3,1007.03
19702,7868,964,3,5700.67
19703,7868,1274,1,6151.28
19704,7869,1012,3,4736.15
19705,7870,1674,1,6436.04
19706,7870,501,3,6511.62
19707,7870,1773,2,3002.4
19708,7871,1961,3,7539.46
19709,7871,381,1,6964.81
19710,7872,355,3,6706.26
19711,7872,1341,1,7392.13
19712,7872,1893,2,2880.02
19713,7873,445,3,7598.17
19714,7873,69,1,3070.85
19715,7873,1675,2,8683.97
19716,7874,1621,3,7573.6
19717,7874,1668,3,3785.02
19718,7875,430,2,8130.08
19719,7875,717,3,3208.12
19720,7876,1584,3,6079.75
19721,7876,1078,3,2448.66
19722,7876,213,2,8963.66
19723,7876,887,3,8947.66
19724,7877,887,3,8947.66
19725,7877,525,3,143.19
19726,7877,1964,1,5095.61
19727,7878,875,1,8926.13
19728,7878,516,1,3034.22
19729,7879,988,1,3924.15
19730,7880,1493,2,6850.6
19731,7880,1509,1,191.57
19732,7880,194,2,5714.85
19733,7881,204,1,977.25
19734,7881,901,1,9285.92
19735,7881,1880,1,5793.37
19736,7881,1509,3,191.57
19737,7882,680,1,7749.5
19738,7883,265,2,7936.3
19739,7883,145,2,2313.91
19740,7883,1937,2,9330.36
19741,7883,1604,1,3306.04
19742,7884,1927,2,1819.93
19743,7884,422,3,5827.17
19744,7885,1163,2,9054.69
19745,7886,1175,2,7992.32
19746,7886,1319,2,3847.43
19747,7886,1226,2,6053.93
19748,7887,1163,1,9054.69
19749,7887,1787,2,6968.71
19750,7888,664,3,4219.35
19751,7889,1900,3,2394.37
19752,7890,494,2,8483.36
19753,7890,1880,2,5793.37
19754,7890,805,1,9459.01
19755,7890,170,3,6445.44
19756,7891,1514,2,4949.03
19757,7891,104,3,8946.92
19758,7891,981,3,6278.1
19759,7891,532,3,7566.93
19760,7892,1559,1,5169.81
19761,7893,1701,2,182.31
19762,7893,406,3,4825.39
19763,7893,59,1,344.92
19764,7894,1182,3,914.46
19765,7894,1762,2,4855.35
19766,7894,393,2,6105.24
19767,7895,1835,1,1166.15
19768,7895,1620,2,7308.35
19769,7895,1535,1,3742.96
19770,7896,96,3,8656.02
19771,7896,233,3,6008.44
19772,7896,1656,3,6078.91
19773,7896,324,3,7030.14
19774,7897,6,3,3778.15
19775,7897,725,1,4243.52
19776,7897,1671,3,9898.6
19777,7898,1901,2,9428.78
19778,7898,162,1,2269.84
19779,7898,1821,3,9139.67
19780,7898,219,3,1248.46
19781,7899,740,1,179.84
19782,7899,582,3,3505.8
19783,7899,1307,3,3532.13
19784,7899,402,3,2627.28
19785,7900,1611,2,4063.04
19786,7901,620,2,6470.35
19787,7902,179,3,6976.92
19788,7902,656,1,7672.63
19789,7903,112,1,2364.07
19790,7903,1975,3,6666.69
19791,7904,1697,1,6135.91
19792,7904,872,2,3830.22
19793,7904,1540,1,2312.65
19794,7904,424,2,4734.43
19795,7905,868,2,3345.9
19796,7905,498,2,6086.14
19797,7905,1161,2,9622.28
19798,7906,6,2,3778.15
19799,7906,758,2,4779.13
19800,7907,1743,2,6838.55
19801,7907,711,1,6330.57
19802,7908,610,3,3274.86
19803,7908,1422,3,1960.98
19804,7909,1454,3,9123.94
19805,7909,272,2,2950.32
19806,7910,665,3,3808.47
19807,7911,1032,3,7603.99
19808,7911,1952,1,4150.09
19809,7911,1552,3,7332.17
19810,7911,1474,2,9704.7
19811,7912,1131,2,8047.19
19812,7912,888,1,3669.57
19813,7913,1000,1,4865.95
19814,7914,36,3,3937.46
19815,7914,1327,1,5252.24
19816,7914,1814,3,7879.16
19817,7915,1887,3,6114.96
19818,7916,163,1,1676.61
19819,7916,1554,2,1140.81
19820,7916,240,3,2895.03
19821,7917,1170,1,9691.5
19822,7918,1540,3,2312.65
19823,7919,649,1,6259.94
19824,7919,638,1,5277.42
19825,7919,190,3,1473.08
19826,7920,1035,3,3194.75
19827,7920,262,1,3535.59
19828,7920,1080,1,6401.44
19829,7921,1034,2,4939.92
19830,7921,955,3,4936.59
19831,7921,918,1,9663.79
19832,7922,1153,3,8361.73
19833,7922,1305,1,4490.1
19834,7923,1449,1,1973.81
19835,7923,1248,3,3249.18
19836,7923,754,2,6571.68
19837,7923,58,2,2990.03
19838,7924,1045,2,1733.19
19839,7924,1909,3,9286.73
19840,7925,302,2,1823.76
19841,7925,668,3,3833.37
19842,7925,1061,1,9769.78
19843,7925,1430,1,170.17
19844,7926,1899,2,7463.07
19845,7926,837,1,870.19
19846,7926,1586,3,9304.0
19847,7926,1918,3,5892.25
19848,7927,106,3,8137.74
19849,7928,318,2,175.14
19850,7928,1886,2,8611.5
19851,7928,1755,3,4332.01
19852,7928,763,2,306.15
19853,7929,194,1,5714.85
19854,7929,1738,1,5620.25
19855,7930,1760,2,1901.77
19856,7931,830,3,9833.59
19857,7931,393,1,6105.24
19858,7931,1376,2,2728.69
19859,7932,1364,1,5205.12
19860,7932,550,2,6336.81
19861,7932,1397,2,7064.49
19862,7933,1861,2,4266.48
19863,7933,1807,2,6328.61
19864,7933,667,2,2693.13
19865,7934,780,3,1116.03
19866,7934,240,2,2895.03
19867,7935,1484,1,7024.31
19868,7935,1322,3,1521.42
19869,7936,935,1,2670.19
19870,7936,9,2,3192.85
19871,7937,832,2,8662.7
19872,7937,648,3,901.18
19873,7937,1678,2,2884.68
19874,7937,1285,3,8105.89
19875,7938,1666,1,607.29
19876,7938,164,1,9245.66
19877,7939,340,1,338.0
19878,7940,1887,3,6114.96
19879,7940,1234,1,8213.96
19880,7940,1682,1,7915.21
19881,7941,799,2,7720.83
19882,7941,1307,2,3532.13
19883,7942,1378,1,1154.77
19884,7943,667,3,2693.13
19885,7943,1072,3,2513.92
19886,7943,177,2,4211.28
19887,7943,1518,2,9784.43
19888,7944,1134,3,4241.44
19889,7945,971,3,9553.68
19890,7946,1711,2,9196.62
19891,7946,842,3,4541.91
19892,7946,225,1,9345.48
19893,7947,413,1,7047.09
19894,7948,1664,2,4181.61
19895,7948,785,1,5797.29
19896,7949,176,1,6197.52
19897,7949,1849,2,1605.04
19898,7950,1972,2,2018.93
19899,7951,964,1,5700.67
19900,7951,1381,1,4323.61
19901,7951,1351,3,1994.79
19902,7952,1092,2,1088.43
19903,7952,828,1,3788.75
19904,7952,1388,1,3073.1
19905,7953,1522,3,9842.65
19906,7953,186,1,7851.67
19907,7954,103,3,7844.72
19908,7954,695,2,6517.88
19909,7955,1654,2,1422.01
19910,7956,1229,2,1346.32
19911,7957,411,2,7924.07
19912,7957,1837,1,9645.83
19913,7958,166,1,1360.09
19914,7958,1712,1,897.98
19915,7958,1094,2,1266.87
19916,7959,1180,3,3450.91
19917,7959,924,2,3541.19
19918,7960,890,3,2450.07
19919,7960,314,3,3886.25
19920,7960,394,3,1417.5
19921,7961,971,1,9553.68
19922,7961,248,1,1201.19
19923,7961,756,2,4160.1
19924,7962,457,2,595.68
19925,7962,77,2,9488.22
19926,7963,511,3,1953.89
19927,7963,1639,3,6979.28
19928,7964,1587,3,1670.36
19929,7965,863,2,855.91
19930,7965,1243,1,7714.57
19931,7966,823,2,4270.38
19932,7966,44,3,1091.49
19933,7966,1929,1,2099.73
19934,7966,1701,2,182.31
19935,7967,1950,1,8300.29
19936,7967,116,1,1233.12
19937,7968,403,3,2495.7
19938,7968,1114,1,3366.6
19939,7968,972,2,2818.48
19940,7968,269,3,2948.21
19941,7969,30,1,8797.09
19942,7969,22,3,4991.71
19943,7970,1773,1,3002.4
19944,7970,1056,1,1126.49
19945,7971,169,1,1592.27
19946,7972,1786,1,2331.35
19947,7973,600,2,6609.95
19948,7973,315,3,4022.53
19949,7973,1630,3,4062.27
19950,7973,1861,2,4266.48
19951,7974,1437,2,8338.86
19952,7974,1914,2,8462.93
19953,7974,1342,3,8523.32
19954,7974,1962,3,5037.23
19955,7975,1003,3,1108.3
19956,7975,1824,1,2119.07
19957,7975,506,3,343.29
19958,7976,1650,2,5201.58
19959,7977,1880,1,5793.37
19960,7977,863,1,855.91
19961,7978,372,3,4427.15
19962,7979,565,3,2492.72
19963,7979,879,3,5784.91
19964,7980,1625,2,8672.33
19965,7981,796,3,5772.41
19966,7982,1983,3,8421.57
19967,7982,1134,1,4241.44
19968,7982,236,1,7421.98
19969,7983,65,2,6659.21
19970,7983,1041,1,4599.1
19971,7984,1939,2,9336.94
19972,7984,1500,3,2177.06
19973,7985,1080,1,6401.44
19974,7985,1319,3,3847.43
19975,7985,1837,1,9645.83
19976,7985,1380,1,801.0
19977,7986,704,1,3778.56
19978,7986,1002,1,2304.29
19979,7987,1692,3,5817.83
19980,7987,202,1,9574.27
19981,7987,288,2,7585.85
19982,7987,1708,1,4757.76
19983,7988,1419,1,8739.86
19984,7988,589,3,384.6
19985,7988,355,2,6706.26
19986,7988,641,3,6042.3
19987,7989,558,1,7655.27
19988,7989,608,2,2327.74
19989,7989,1523,3,3563.43
19990,7989,376,1,4690.05
19991,7990,411,3,7924.07
19992,7991,338,3,692.75
19993,7991,1930,2,8115.81
19994,7991,1695,1,9119.34
19995,7992,411,1,7924.07
19996,7992,902,2,8373.02
19997,7993,956,2,961.16
19998,7993,437,2,9506.3
19999,7994,556,2,3077.58
20000,7994,569,2,1032.71
20001,7994,609,1,6678.28
20002,7994,309,1,3983.87
20003,7995,726,2,2236.35
20004,7996,1422,1,1960.98
20005,7996,263,1,2022.98
20006,7996,322,2,7116.46
20007,7997,1066,1,2216.91
20008,7997,683,3,5858.19
20009,7998,807,1,5135.83
20010,7998,122,3,4856.19
20011,7998,845,1,5520.84
20012,7999,1832,2,5303.86
20013,8000,496,1,6840.72
20014,8001,1016,2,8620.96
20015,8001,1214,3,6566.04
20016,8001,230,1,7846.33
20017,8001,455,2,2514.38
20018,8002,1175,1,7992.32
20019,8002,1644,1,3132.52
20020,8002,21,3,4681.41
20021,8002,385,1,4320.75
20022,8003,814,2,9437.69
20023,8004,1834,3,8114.74
20024,8004,1558,3,7365.42
20025,8004,1250,1,6027.04
20026,8005,365,1,3217.52
20027,8005,1006,1,9471.43
20028,8005,1979,3,956.76
20029,8005,1950,3,8300.29
20030,8006,921,3,449.24
20031,8006,1178,2,5611.41
20032,8006,176,2,6197.52
20033,8006,413,3,7047.09
20034,8007,824,2,3572.25
20035,8008,649,3,6259.94
20036,8008,1886,2,8611.5
20037,8008,1684,3,1240.6
20038,8009,719,2,5261.03
20039,8009,1865,2,2509.72
20040,8009,1927,3,1819.93
20041,8009,250,3,501.2
20042,8010,1979,1,956.76
20043,8010,1373,2,3215.55
20044,8010,179,2,6976.92
20045,8010,339,3,3968.84
20046,8011,727,2,4582.93
20047,8012,396,3,1541.16
20048,8012,1911,2,9551.09
20049,8012,367,2,1515.65
20050,8012,1219,2,1731.43
20051,8013,1344,3,8030.28
20052,8013,409,1,4921.88
20053,8013,601,1,6117.29
20054,8014,1517,2,6576.55
20055,8014,1146,2,6733.79
20056,8014,157,1,3412.62
20057,8014,293,2,1691.22
20058,8015,552,3,2479.34
20059,8016,1364,3,5205.12
20060,8016,1171,2,9232.79
20061,8017,209,1,1590.17
20062,8017,966,2,950.03
20063,8017,1334,2,7570.49
20064,8018,1256,2,4621.07
20065,8018,73,1,7119.29
20066,8018,1672,1,3708.3
20067,8019,175,2,1556.44
20068,8019,1719,1,1243.91
20069,8019,943,2,7765.55
20070,8019,1155,3,3503.52
20071,8020,206,1,1002.29
20072,8021,1466,3,7821.99
20073,8022,135,1,1765.18
20074,8023,1330,2,396.1
20075,8023,80,1,8393.99
20076,8024,1490,2,1578.52
20077,8024,1951,1,4121.17
20078,8024,66,1,7762.83
20079,8025,1663,2,6011.32
20080,8025,829,1,7474.17
20081,8026,611,1,9492.37
20082,8027,109,1,3498.42
20083,8027,685,2,1192.75
20084,8027,141,1,8703.7
20085,8028,797,2,8694.91
20086,8029,1603,1,2558.49
20087,8029,310,1,997.39
20088,8029,725,1,4243.52
20089,8029,225,1,9345.48
20090,8030,1359,1,8164.37
20091,8030,1802,1,8985.95
20092,8031,165,3,3446.83
20093,8031,465,1,6041.22
20094,8031,47,3,5214.13
20095,8031,126,2,5533.05
20096,8032,789,3,9022.29
20097,8032,1818,1,8245.13
20098,8032,285,3,6925.76
20099,8032,821,1,4814.36
20100,8033,1741,1,3829.42
20101,8034,807,3,5135.83
20102,8034,1906,2,2823.44
20103,8034,207,3,6662.88
20104,8035,1428,1,9652.3
20105,8035,1980,2,2790.45
20106,8035,266,2,9569.37
20107,8035,1023,3,4495.99
20108,8036,1857,1,2531.09
20109,8036,556,2,3077.58
20110,8037,956,3,961.16
20111,8037,577,3,1198.99
20112,8037,925,2,8312.92
20113,8037,73,1,7119.29
20114,8038,251,3,8781.79
20115,8038,734,3,2972.87
20116,8038,855,1,2607.97
20117,8038,1132,3,607.13
20118,8039,147,3,7986.41
20119,8039,1721,1,6943.43
20120,8039,626,2,1784.0
20121,8039,141,2,8703.7
20122,8040,1286,1,4659.73
20123,8040,1352,1,4674.03
20124,8040,1757,2,9817.42
20125,8040,1848,3,4592.44
20126,8041,1781,2,9188.4
20127,8041,1707,2,1494.97
20128,8041,1816,2,2412.16
20129,8041,1629,3,7913.93
20130,8042,1884,3,7060.17
20131,8042,981,1,6278.1
20132,8042,905,3,3518.1
20133,8043,1351,1,1994.79
20134,8043,831,2,3718.02
20135,8043,1415,3,2681.67
20136,8043,248,1,1201.19
20137,8044,1238,3,5322.13
